Time,Target X,Current X,Error X,Integral Error X,Derivative Error X,Target Y,Current Y,Error Y,Integral Error Y,Derivative Error Y,dt,Kp_x,Ki_x,Kd_x,Kp_y,Ki_y,Kd_y,P_x,I_x,D_x,P_y,I_y,D_y,Output X,Output Y
1741027012.130006,640,671.5,-31.5,-54842350882.09519,-1.8092769256613827e-08,6973.783,532.5,6441.283203125,11214448049419.914,3.6997031971632707e-06,1741027012.130006,0.001,0,0,0,0,0,-0.0315,-0.0,-0.0,0.0,0.0,0.0,-0.0315,0.0
1741027012.1503637,640,671.5,-31.5,-54842350882.73646,-1.809276925640227e-08,6978.935,532.5,6446.43505859375,11223417569084.832,3.7026622870323417e-06,1741027012.1503637,0.001,0,0,0,0,0,-0.0315,-0.0,-0.0,0.0,0.0,0.0,-0.0315,0.0
1741027012.1726747,640,670.888916015625,-30.888916015625,-53778437159.93627,-1.774177873155333e-08,6984.087,531.888916015625,6452.197998046875,11233451002486.064,3.705972367421803e-06,1741027012.1726747,0.001,0,0,0,0,0,-0.030888916015625,-0.0,-0.0,0.0,0.0,0.0,-0.030888916015625,0.0
1741027012.1940932,640,668.3709716796875,-28.3709716796875,-49394628056.529564,-1.6295537910083066e-08,6989.239,529.1558837890625,6460.0828857421875,11247178805089.916,3.7105012389216188e-06,1741027012.1940932,0.001,0,0,0,0,0,-0.0283709716796875,-0.0,-0.0,0.0,0.0,0.0,-0.0283709716796875,0.0
1741027012.223871,640,666.0833129882812,-26.08331298828125,-45411752480.88739,-1.4981567089510103e-08,6994.3906,527.0,6467.390625,11259901776728.424,3.7146986115620283e-06,1741027012.223871,0.001,0,0,0,0,0,-0.02608331298828125,-0.0,-0.0,0.0,0.0,0.0,-0.02608331298828125,0.0
1741027012.256356,640,665.1133422851562,-25.11334228515625,-43723007286.496796,-1.4424441498245092e-08,6999.5425,526.7666625976562,6472.775817871094,11269277543193.3,3.717791724255003e-06,1741027012.256356,0.001,0,0,0,0,0,-0.02511334228515625,-0.0,-0.0,0.0,0.0,0.0,-0.02511334228515625,0.0
1741027012.2805343,640,665.1133422851562,-25.11334228515625,-43723007287.10399,-1.4424441498044776e-08,7004.6943,526.7666625976562,6477.927673339844,11278247062884.262,3.7207508141154825e-06,1741027012.2805343,0.001,0,0,0,0,0,-0.02511334228515625,-0.0,-0.0,0.0,0.0,0.0,-0.02511334228515625,0.0
1741027012.3072274,640,664.5,-24.5,-42655161801.52707,-1.4072153864822776e-08,7009.846,526.0454711914062,6483.800720214844,11288472196311.098,3.724124137294368e-06,1741027012.3072274,0.001,0,0,0,0,0,-0.0245,-0.0,-0.0,0.0,0.0,0.0,-0.0245,0.0
1741027012.3320422,640,664.5,-24.5,-42655161802.13503,-1.4072153864622206e-08,7014.998,526.0454711914062,6488.952575683594,11297441716006.717,3.72708322715331e-06,1741027012.3320422,0.001,0,0,0,0,0,-0.0245,-0.0,-0.0,0.0,0.0,0.0,-0.0245,0.0
1741027012.357389,640,663.8038940429688,-23.80389404296875,-41443222528.10173,-1.3672328961018102e-08,7020.15,525.9901733398438,6494.159729003906,11306507510759.342,3.7300740786386026e-06,1741027012.357389,0.001,0,0,0,0,0,-0.02380389404296875,-0.0,-0.0,0.0,0.0,0.0,-0.02380389404296875,0.0
1741027012.3810327,640,664.0555419921875,-24.0555419921875,-41881348405.86468,-1.3816868906180315e-08,7025.302,526.5,6498.8017578125,11314589408460.9,3.7327403375118937e-06,1741027012.3810327,0.001,0,0,0,0,0,-0.024055541992187502,-0.0,-0.0,0.0,0.0,0.0,-0.024055541992187502,0.0
1741027012.4091482,640,664.0555419921875,-24.0555419921875,-41881348406.541016,-1.3816868905957188e-08,7030.4536,526.5,6503.95361328125,11323558928178.738,3.7356994273635057e-06,1741027012.4091482,0.001,0,0,0,0,0,-0.024055541992187502,-0.0,-0.0,0.0,0.0,0.0,-0.024055541992187502,0.0
1741027012.4321206,640,664.0,-24.0,-41784648298.370895,-1.3784967050266095e-08,7035.6055,527.5,6508.10546875,11330787420850.959,3.7380841435989717e-06,1741027012.4321206,0.001,0,0,0,0,0,-0.024,-0.0,-0.0,0.0,0.0,0.0,-0.024,0.0
1741027012.4577868,640,664.0,-24.0,-41784648298.986885,-1.3784967050062877e-08,7040.7573,527.5,6513.25732421875,11339756940553.37,3.7410432334556735e-06,1741027012.4577868,0.001,0,0,0,0,0,-0.024,-0.0,-0.0,0.0,0.0,0.0,-0.024,0.0
1741027012.4777706,640,664.0,-24.0,-41784648299.46649,-1.378496704990465e-08,7045.909,528.5,6517.4091796875,11346985433206.525,3.7434279496974284e-06,1741027012.4777706,0.001,0,0,0,0,0,-0.024,-0.0,-0.0,0.0,0.0,0.0,-0.024,0.0
1741027012.5085027,640,665.4193725585938,-25.41937255859375,-44255814265.52909,-1.4600217214303336e-08,7051.061,528.725830078125,6522.335205078125,11355561776676.201,3.7462573287019987e-06,1741027012.5085027,0.001,0,0,0,0,0,-0.02541937255859375,-0.0,-0.0,0.0,0.0,0.0,-0.02541937255859375,0.0
1741027012.5333724,640,666.0244140625,-26.0244140625,-45309207868.16586,-1.4947737097215865e-08,7056.213,528.5365600585938,6527.676330566406,11364860820590.838,3.7493251302677778e-06,1741027012.5333724,0.001,0,0,0,0,0,-0.0260244140625,-0.0,-0.0,0.0,0.0,0.0,-0.0260244140625,0.0
1741027012.5574,640,666.0244140625,-26.0244140625,-45309207868.79116,-1.4947737097009573e-08,7061.3647,528.5365600585938,6532.828186035156,11373830340283.566,3.7522842201276733e-06,1741027012.5574,0.001,0,0,0,0,0,-0.0260244140625,-0.0,-0.0,0.0,0.0,0.0,-0.0260244140625,0.0
1741027012.5888848,640,665.0,-25.0,-43525675314.72212,-1.4359340676067581e-08,7066.5166,529.125,6537.3916015625,11381775370192.025,3.75490532558796e-06,1741027012.5888848,0.001,0,0,0,0,0,-0.025,-0.0,-0.0,0.0,0.0,0.0,-0.025,0.0
1741027012.6134107,640,665.0,-25.0,-43525675315.335266,-1.4359340675865302e-08,7071.6685,529.125,6542.54345703125,11390744889888.533,3.7578644154466085e-06,1741027012.6134107,0.001,0,0,0,0,0,-0.025,-0.0,-0.0,0.0,0.0,0.0,-0.025,0.0
1741027012.6375613,640,664.2647094726562,-24.26470947265625,-42245514645.697044,-1.3937009188557353e-08,7076.8203,528.2647094726562,6548.555603027344,11401212198629.66,3.7613176334964716e-06,1741027012.6375613,0.001,0,0,0,0,0,-0.02426470947265625,-0.0,-0.0,0.0,0.0,0.0,-0.02426470947265625,0.0
1741027012.6667924,640,663.3235473632812,-23.32354736328125,-40606925990.686,-1.3396430493950666e-08,7081.972,526.3235473632812,6555.648620605469,11413561334025.918,3.765391675666164e-06,1741027012.6667924,0.001,0,0,0,0,0,-0.02332354736328125,-0.0,-0.0,0.0,0.0,0.0,-0.02332354736328125,0.0
1741027012.6900923,640,662.7825927734375,-22.7825927734375,-39665109437.672775,-1.3085720443955493e-08,7087.124,525.5652465820312,6561.558776855469,11423851075859.133,3.768786313497276e-06,1741027012.6900923,0.001,0,0,0,0,0,-0.0227825927734375,-0.0,-0.0,0.0,0.0,0.0,-0.0227825927734375,0.0
1741027012.7145846,640,662.7825927734375,-22.7825927734375,-39665109438.230774,-1.3085720443771406e-08,7092.276,525.5652465820312,6566.710632324219,11432820595556.535,3.77174540335563e-06,1741027012.7145846,0.001,0,0,0,0,0,-0.0227825927734375,-0.0,-0.0,0.0,0.0,0.0,-0.0227825927734375,0.0
1741027012.7437484,640,663.7000122070312,-23.70001220703125,-41262361454.79799,-1.3612661971098042e-08,7097.4277,524.9000244140625,6572.5277099609375,11442948285048.8,3.7750865792731438e-06,1741027012.7437484,0.001,0,0,0,0,0,-0.02370001220703125,-0.0,-0.0,0.0,0.0,0.0,-0.02370001220703125,0.0
1741027012.7666094,640,663.7000122070312,-23.70001220703125,-41262361455.3398,-1.3612661970919297e-08,7102.5796,524.9000244140625,6577.6795654296875,11451917804736.018,3.778045669134858e-06,1741027012.7666094,0.001,0,0,0,0,0,-0.02370001220703125,-0.0,-0.0,0.0,0.0,0.0,-0.02370001220703125,0.0
1741027012.791105,640,664.4156494140625,-24.4156494140625,-42508305164.72013,-1.4023705108929278e-08,7107.7314,523.9699096679688,6583.761535644531,11462506679332.176,3.7815389923731618e-06,1741027012.791105,0.001,0,0,0,0,0,-0.0244156494140625,-0.0,-0.0,0.0,0.0,0.0,-0.0244156494140625,0.0
1741027012.8223257,640,664.4156494140625,-24.4156494140625,-42508305165.4824,-1.40237051086778e-08,7112.8833,523.9699096679688,6588.913391113281,11471476199074.977,3.784498082216539e-06,1741027012.8223257,0.001,0,0,0,0,0,-0.0244156494140625,-0.0,-0.0,0.0,0.0,0.0,-0.0244156494140625,0.0
1741027012.8451083,640,664.7857055664062,-24.78570556640625,-43152582923.53864,-1.4236255602894157e-08,7118.035,520.5,6597.53515625,11486486925226.521,3.7894501966793747e-06,1741027012.8451083,0.001,0,0,0,0,0,-0.02478570556640625,-0.0,-0.0,0.0,0.0,0.0,-0.02478570556640625,0.0
1741027012.8686185,640,664.7857055664062,-24.78570556640625,-43152582924.12136,-1.4236255602701916e-08,7123.187,520.5,6602.68701171875,11495456444919.121,3.792409286539314e-06,1741027012.8686185,0.001,0,0,0,0,0,-0.02478570556640625,-0.0,-0.0,0.0,0.0,0.0,-0.02478570556640625,0.0
1741027012.8985646,640,665.0,-25.0,-43525675322.46411,-1.435934067351346e-08,7128.339,518.727294921875,6609.611572265625,11507512292081.406,3.7963865714303612e-06,1741027012.8985646,0.001,0,0,0,0,0,-0.025,-0.0,-0.0,0.0,0.0,0.0,-0.025,0.0
1741027012.9280596,640,665.2142944335938,-25.21429443359375,-43898767720.80833,-1.4482425744324521e-08,7133.4907,517.9285888671875,6615.5621337890625,11517872380630.752,3.799804416970538e-06,1741027012.9280596,0.001,0,0,0,0,0,-0.02521429443359375,-0.0,-0.0,0.0,0.0,0.0,-0.02521429443359375,0.0
1741027012.961695,640,665.2142944335938,-25.21429443359375,-43898767721.65642,-1.4482425744044731e-08,7138.6426,517.9285888671875,6620.7139892578125,11526841900391.236,3.8027635068080807e-06,1741027012.961695,0.001,0,0,0,0,0,-0.02521429443359375,-0.0,-0.0,0.0,0.0,0.0,-0.02521429443359375,0.0
1741027012.9831414,640,666.9545288085938,-26.95452880859375,-46928562777.99401,-1.5481970473513126e-08,7143.7944,519.0454711914062,6624.748962402344,11533866897774.518,3.8050810889207564e-06,1741027012.9831414,0.001,0,0,0,0,0,-0.02695452880859375,-0.0,-0.0,0.0,0.0,0.0,-0.02695452880859375,0.0
